x,y,z,Delta U,Delta a_x,Delta a_y,Delta a_z
0.3349573264886895,-1.1431925512602634,0.8249262772213062,-5.425006189562827e-05,9.458223671737195e-05,-0.00015385704287159113,-3.8371106614251704e-05
0.5343205279939341,-1.1083534540143858,-0.7397483974512126,-9.450269084448074e-07,4.764645733444782e-05,-3.3001514393481035e-05,9.137250056753342e-05
0.568721618821086,-1.4068635157734224,-0.07474304881066232,2.5326490914836635e-05,1.699046596655569e-05,4.892658655540814e-05,-1.0084682241828156e-05
-0.6670345667769887,0.6876420172823883,0.6081915478458562,4.761659474584165e-05,-0.00011301922221362094,-2.832093725009012e-05,-0.0006776055927889087
0.055675537958899436,0.950463389383411,0.39419292983483845,-9.376712317200406e-05,0.0005364670987354056,0.0009164672485280524,0.00028554097659540365
-0.8797120089894398,0.3775134859127995,-0.9816687281649287,-6.312500303688448e-05,-0.00027185214361044694,0.00023413530972820956,0.00014418834770593887
1.2034400593130912,-0.06839640351781263,-0.25325368255733427,0.00017597432056472978,-0.000269357694701746,0.00015119277524142734,0.00027058576385094
-0.532288363835131,0.9556708682000957,-0.12079699853043534,0.00022721062458461682,1.8984226589564054e-05,-0.0008453614354792796,0.00016098777369700926
-0.6330914313690441,-0.5204722223875619,0.7867814481696916,-0.0001181847765525457,-0.0007749765347326649,-0.0003711347870321354,-0.00033181984955816363
0.6367675942626335,0.7191654695966792,0.7506835666369907,-1.196863260649085e-05,0.0002431705442878772,5.167078134126583e-05,-0.0002178588848859994
1.0233954674352443,-0.19420715410723333,-0.2447773793155335,0.00017292459130531661,0.0001868550292528318,0.0001761703353441162,0.0003838227095768825
-0.5680890734281939,0.43001094442569854,0.7881276939309716,-0.0001895717109239849,-0.0009013929661315151,0.00042032281681882145,-7.886643799628217e-05
-0.14954945839382136,-1.1026568620456763,-1.0820839867788752,-4.310090525898593e-05,2.8522235186065293e-06,-0.00012370897932239243,4.274807987728394e-05
0.6971331783397635,0.7964231273110185,0.5820090054463296,3.688963173809147e-05,0.00010417296684540683,-6.13748494814227e-05,-0.00022591477798062482
-1.4809949768094546,0.516641229279767,0.25966728255009625,9.806952382159999e-05,0.0001358802498191864,-7.122991219112571e-05,-9.652899690725317e-05
0.3731253291837166,1.4868271802712838,0.38149754485803383,6.8896337964638685e-06,1.8858198422720394e-05,-4.161214853642361e-06,-3.4200992039236075e-05
1.0181559988993174,0.10134726825727343,0.4335878176338599,0.00027656767583251416,-0.000537762411258419,0.00035090986452891585,-0.0004228032595573702
0.5602143661830173,-1.293101297693331,-0.28368089333629165,2.990343271254541e-05,1.9022071385135997e-05,6.50460018708546e-05,3.286671135966648e-05
-0.768794544677225,-1.0442056951271375,-0.4497027193711266,8.783825291069057e-05,3.209632562427788e-05,0.00015144330420708294,0.0002960475613040961
1.074669979253298,-0.6224208938146233,0.6960672445268247,8.61023219566864e-05,-3.9654317304294896e-05,0.00020106136889685555,-0.00024478115027493693
-1.0592129468061424,-0.21077956561779423,0.1024382020517754,0.0004993071143730964,0.0017727629219666322,-0.00020928178169621336,-0.00040626548550271816
0.5483230187776537,0.6652457342637733,0.7420572838551988,-4.145509229229668e-05,0.0003520155406996537,0.0001678199038079265,-0.00025760154781829956
-0.3617123899376908,-0.4795708287861013,0.8899288614881402,-0.0003664888426289656,-0.0008026478582096757,-0.0007726055450832728,0.0006335711060683532
-0.15312193391966705,-1.021072351737223,-0.9070946514253194,-4.226510287521611e-05,3.5932314147903025e-07,-0.0001397303588293773,9.701562942694773e-05
-1.3878802691276946,0.7504463230578707,0.2149865435300899,9.605083441599798e-05,0.00013556813067856766,-9.319304200931247e-05,-8.851238534017395e-05
1.1793302960315692,-0.7297359558981804,0.2707815013146601,0.00011803436788152795,-0.00014700025085963287,0.00023656861373754542,-6.60029950163535e-05
1.076392955140829,-0.5322627061780663,0.7859290240560303,7.853699569873025e-05,-3.055829311557974e-05,0.00015617246958649436,-0.0002818789980627652
-1.2450278204470548,-0.6828741876552566,-0.7180173319403594,3.0508702507064138e-05,-5.561426021036953e-05,-1.862687216439574e-05,0.0002038426006888487
-1.2329182506609029,0.5020717128293732,-0.4839567865755166,0.00011769341496814234,0.0001919488104135228,-4.5835846267040965e-05,0.00027567758560710924
0.02004588069872287,0.771322122094257,0.716425934317455,-9.396737456099327e-05,0.00017515310143348568,-9.470829185453239e-05,-0.0006936579567504993
1.2761031445628133,-0.18887954476511712,-0.8118190500559703,3.680280365947718e-05,3.098997434971412e-05,3.290688603240486e-05,0.0001421229679915561
-0.04436440668558252,-0.939027484329711,-0.8053402794216905,-3.960731765194297e-05,2.8227990399177084e-05,-0.00010389205843048984,0.00014223769466959038
-0.8014168536919194,-0.6042266947580296,0.24222113620909785,0.0005094577041338598,0.0008570968441191451,0.0018506011368967347,-0.0013059079066951931
-0.7336141977848069,-0.3063852411291206,1.0526276889316173,-0.0001335621802464965,-0.0005058221351610115,-0.0001414575016263429,4.9086737827517884e-05
-0.44866697836851827,0.9288025410428471,-1.1757670083603124,-5.356337809586347e-05,-9.211487903184993e-05,0.0001346355947437361,2.1735980250551297e-05
-0.23482712278250467,-1.0859306742651171,-0.38753459965256,2.104993645510686e-05,-0.000363065626258852,-0.00017928709644699783,0.00011224127822509602
0.5590274040759123,-1.1491254328516876,0.28900674751939204,1.5232937662434926e-05,0.0001193907067208454,1.4551901417706405e-05,-9.837426834659828e-05
0.16974031732980976,-0.4242158138372088,-1.0324676517659057,-0.00021382825019344588,0.0002572749355812538,-0.0005563519384776819,-0.0003190835333428217
0.1315373893195614,-0.9655977258333938,0.42431485210981423,-5.43746028536737e-05,1.1458065575782974e-06,-0.00017935832473963038,-0.00025908021670044797
0.014515523494077988,1.0639989150879368,-0.15899455869434753,8.400173960801029e-05,2.63222966501457e-06,-0.00039128677111410163,0.000330876039676502
-1.391881087128733,0.2438016384773706,0.299179261169394,0.00012857117649462042,0.0001779101916387694,-9.415690578807494e-05,-0.00016316077055162108
1.2659366815486348,0.7778160856054265,0.3323869144996845,7.99859844430728e-05,-6.135854077837745e-05,-0.00015124376049782228,-6.013420345651703e-05
0.8170789879319443,-0.6637814489025436,-0.35722442567677615,0.00015415043552304217,-0.00035674726997739106,0.0004666718141233667,0.00023218776723214914
-0.6492018471312072,-0.27311872986330904,-0.9645698209666166,-0.0003279887506166307,-0.0009177245410585703,-0.00036635922659960076,-0.0006280180577368597
0.4481272250504708,-0.15678799046678238,-1.0377192172159948,-0.0001973583741592047,0.00044586450390909243,-0.00010139116770859413,-0.00039969311886199534
-0.784291782672488,0.24211441418905646,0.647252185676643,5.773435814002099e-06,-0.0003167913590105106,0.00010340937208099778,-0.0006023561170744358
0.7553641542909764,1.1023154229316117,0.15677126667354874,4.182356291693406e-05,3.482485551958793e-05,-0.000100500328688374,1.475221721544711e-05
-0.5977146967233593,-1.2878285033086396,0.16170683300109773,7.915324857194923e-05,-2.4816721372659077e-05,0.00020199608365667184,-0.00010708154373609605
-1.0349588443604725,-0.5287931345483291,-0.7792630972233698,-2.7426159411000315e-05,-0.0002908858577690524,-0.00014827440843565048,0.00023579456245315236
-0.16210999187104597,1.2273951172990798,0.1808294744066708,2.5581451760780024e-05,-0.00010680509394025414,1.846787646487863e-05,-0.00016118153022208183
-0.10811793121440273,-0.7058521526557936,-1.141383940636702,-0.00012665401298306387,7.537138765922099e-05,-0.0003173277348249054,-5.9943382076349094e-05
-0.2872795954140721,-0.03177128965240429,1.0443798688395975,-0.0004656541113830404,-0.0006141788146929428,-0.00018790502083156817,0.0012312963064696784
0.1312108905091119,0.9898031090189975,-0.5028843658062291,-4.967932955313972e-05,-6.90671472341388e-05,0.00041411947583353675,0.00014879343987487723
-1.0935492654375536,-0.8906774788072483,-0.6692895077605991,3.721377220613442e-05,-3.132200820182786e-05,-6.364856808753038e-06,0.0002133327834060288
1.2820394638155355,-0.49474517855288885,0.5050465284011286,0.0001208495309471912,-0.00019966385759556627,0.0001507672381910333,-0.0001568703600226634
-1.0381798439368637,1.0711166399604835,0.44261413723511916,6.673458882477589e-05,3.68902400023596e-05,-0.00010818374530585585,-0.0001444716310423027
-0.36053852963732996,-0.09382442855082293,-1.5071460768072613,-0.0001600848437896836,-7.189586896178468e-05,-1.9508382675530482e-05,-0.00032246440284197544
0.45214772502726375,-0.4611803759067792,-1.2422985696631101,-0.00010553777403388374,0.00017332118673698313,-0.00014624953236069805,-0.0001074463679987469
-0.9772861303440418,0.13198436421637078,1.2075894898536694,-6.011464621068551e-05,-0.00022456612817527345,1.9985174022006365e-05,-2.253650965890479e-05
0.5821014737985744,-0.43164477771742266,1.0399283649728726,-0.00010657474944488178,0.00045550096172393504,-0.00010475048178902949,5.15390760011538e-05
0.9720784773939503,0.16328998735786238,-0.3058598653524936,0.0003576493422462492,-0.0012693069403218234,0.00020031165544499982,0.0007827355568318676
0.6074837158760823,0.23543813841176744,0.8433121916666574,-0.00010788425511719983,0.00045614082407608434,0.00037502925696151373,-5.208503874163837e-05
0.10847975654036196,-0.724918876965189,-0.8099873533209544,-6.495367685001714e-05,0.00025606409314514423,-0.00026333177089822373,0.00034617163986731716
0.7479384114430515,0.7808916282124669,-0.08132960414851546,9.543067392995901e-05,2.9010878596603343e-05,-0.0003603626001755559,1.2509674267809404e-05
-0.2517329048393237,0.9600881779082112,-0.7272678660256038,-4.530513605379123e-05,-0.00015513300530219402,0.00022564125910624574,0.00010253819896966399
-1.092857969890569,0.7857869494547889,-0.4819876278912739,0.00011489640922487995,0.00015218217449182198,-0.0001562553798496898,0.000256336235368316
-0.0202183178324405,-0.6451828308757548,1.3325589853819018,-0.0001509296223647797,3.647911935847001e-05,-0.00020804986808036353,0.0002457881070305995
1.2404298476685198,0.07983351356607939,0.5675106168023474,0.0001461905807820196,-0.00023868527249939694,-2.845239937073916e-05,-0.00026626353319013016
-1.0295208296713019,-0.02446458497319881,-0.42343914788387643,0.00014576942924210022,-0.00021512241611654735,9.62210198333696e-05,0.0010774654188233982
-1.1533767341374712,-0.8310056250064596,-0.316184832069598,0.00012898725972935736,0.00017133711435502212,0.0001950027529191024,0.0002546019832703756
0.7000503190556584,-1.0137996154679936,0.02341251953369708,6.810850881840462e-05,8.362611687906584e-05,0.00019672167502661898,-3.134136129503897e-05
-0.43272498178015917,-0.2928568472639146,0.8962118048164552,-0.0005331173566885466,-0.0016498498100700216,-0.0012095107796941023,0.00294475663496622
0.4416465929954449,1.0976405377241283,-0.12680719070073376,9.951416005757672e-06,-1.7932514235155262e-05,9.816762736576381e-05,2.2294201220000095e-05
-1.1009262254793069,-0.35412696129767185,0.3836107642039186,0.0002664148044544955,0.0005768768316025672,9.08973422033177e-05,-0.0006408039288189086
0.19001666395377315,-1.1669473000994333,0.09737916624235061,2.8350613892214164e-05,-0.00010340357737905772,3.521769646897411e-05,-0.00017675902455266545
0.1082116101306648,1.1936288492225746,0.8898824139327575,-4.148188551227513e-05,3.0511977695581443e-05,0.00012129452814237487,-4.5928206390632e-05
-0.7265837514123371,-0.24472277550259533,-1.2462015425877127,-0.00016746659332802014,-0.00032829219098512614,-9.509017633699724e-05,-0.00028377864753776076
-0.6108810168996539,0.32638364023861677,1.2470362950622889,-0.00014531033962842475,-0.00030073200459350326,0.00014115534373182622,0.00018220852827276679
-0.3426573882585808,-0.3074380463376887,-1.0091904561259761,-0.00047240344754756567,-0.00017883596450018937,-0.0008979580501164279,-0.001436734753555366
-0.202357014229313,-1.3216475063609938,-0.6586246300281354,4.080613797148194e-06,-4.4005029330934345e-05,-3.1571200927303265e-05,7.860411393943616e-05
-0.6313679545970475,-0.06787206995151465,-1.2656209592441043,-0.00019976140494145888,-0.0003373375983046112,2.8273709034963438e-05,-0.0003916231801763298
-0.5795357469084532,0.841129351189924,-0.5085783206547287,7.739158536052002e-05,-0.0003413603478272904,-9.166216043342789e-05,0.0003312046115373833
-0.4254210127205225,0.7125017221684786,1.1268169835901143,-0.00012546725220939075,-0.00019973302626145125,0.00028617570491185963,9.522329403355051e-05
-1.1999770252379223,-0.3771789643381405,0.34983824554821324,0.0002285761492621689,0.0004994225770938376,9.846107125341353e-05,-0.0004235890707004954
1.103645860089367,-0.6300354099699776,-0.15659180199711925,0.00014239119361151564,-0.00022732133446716919,0.00021699705683711685,0.00015984844780331654
0.8795069357764335,0.49190955089415617,-0.4255961422286994,0.00022517711364218232,-0.00027114045897323985,-0.00048228930377093495,0.000748272534457174
-0.1265348593311512,-1.3000178880825144,-0.22520261226611354,3.6408820094623085e-05,-0.00010096603713315009,2.3711621000180414e-05,0.00010440907191407623
-0.43990288888168905,0.3833971526008955,-0.9170477480939767,-0.0002421108030511287,-0.0006602849701790566,0.0008656856954737213,-0.00015577002106649616
0.4697617961731809,1.0088999707261326,0.15484368010789407,2.8596143900457277e-05,0.0002036854563534457,-3.886327324313809e-05,0.0002454573140516499
1.093140631213013,0.16518894557756864,0.00026226534901907874,0.0002982952112597741,-0.0006849797641825272,-0.0002724714068507838,-2.409532260565575e-05
-1.430427329596695,0.6274229105802674,-0.1928623931894594,0.00011102822692747638,0.00019148778115140653,-9.225370704709572e-05,5.425347968053334e-05
0.9429554823136167,0.7087837249322835,0.17382076754775935,0.00010982114721644825,0.00010968152411709752,-0.00026706690654551926,-5.16348480071344e-05
-0.5225860003752204,-0.7618441376733279,0.8157640394733136,-0.00010889046779409165,-0.00045548452796081193,-0.0003379576158176232,-0.00013237593970554526
0.1743948753704483,0.3186861881230357,-1.1579362626132117,-0.00022374457487944288,0.00030988809734150305,0.00019119486754408323,-0.0003861537204759161
0.9430506510102996,0.4620698885228346,-1.1291232795079928,-1.7566661160359728e-05,0.00012630296224575,2.4416938435852198e-05,8.35582558607983e-05
-1.1734981815870775,0.6563210564450588,0.13057572261727335,0.00015992942727580426,0.00027997187128963783,-0.00015543395457515608,-0.00016381620386273486
-1.1365684718548574,-0.40257735329766325,-0.9802114568653968,-4.3629954710321106e-05,-0.00023627893130728035,-6.717694163084649e-05,8.656945288421927e-05
0.06184714298860463,0.5965264546716857,-1.0404947415428567,-0.0002003139687566472,6.258437035185907e-05,0.00045824698666430347,-0.0003135833301275777
-0.6204612088244504,0.46239809173952273,0.7753961728783315,-0.00012986692302056083,-0.0007424114628908052,0.00043786341476009447,-0.0002721634210879685
-0.27445707042594086,-1.2963856169865875,0.2420466528988999,4.652848187653635e-05,-8.910237123854644e-05,0.00011846094513455447,-0.000164190471757277
0.8593346943127131,-0.7630764802084263,0.4297434162471082,0.00010845449769077755,6.917098354384046e-05,0.00038597554107021087,-0.0002289458042409548
-0.4422567494792311,-0.08255410525985964,-1.4173994570312254,-0.0001835082884364645,-0.0001411775484850533,-9.699628585133763e-06,-0.00038488717496337776
-0.3499741603217584,1.3603636380987074,0.6096890891125328,-3.966255108444204e-08,-6.001852326402295e-05,3.0737237510363435e-05,-7.880643476008804e-05
1.0517804781891769,0.7148707171083828,0.26659337482286205,0.00010746358589247096,-1.374278858654e-05,-0.00026284752226656515,-6.32929946050209e-05
